Cordonnées 				Energie	Flux de photons	Efficience YPF	UVA-BLEU :	BLEU élargi	BLEU strict	VERT	ROUGE CLAIR	ROUGE SOMBRE	RC/RS	PHI =	TETA =	ZETA =	RC	RS 
X	Y	Azimut	Elévation	300-1100 nm	400-700 nm	(yield photon flux)	350-500 nm	400-500 nm	445-455 nm	500-600 nm	600-700 nm	700-800 nm	600-700 /700-800 nm		(Sager et al. 1988)	655-665/725-735 nm	655-665 nm	725-735 nm
100	260	0	90	37.09	148.91	125.93	65.12	61.33	12.98	45.10	42.47	2.62	16.20	0.83	0.030	12.79	4.03	0.32
100	240	0	90	38.80	147.07	124.64	66.53	61.36	13.00	44.56	41.15	2.63	15.66	0.83	0.029	12.57	3.83	0.30
100	220	0	90	37.50	146.45	123.69	64.99	61.16	12.96	44.08	41.21	2.51	16.40	0.83	0.029	11.35	3.59	0.32
100	200	0	90	36.99	144.79	122.49	65.21	60.89	12.91	43.85	40.05	2.65	15.11	0.83	0.028	12.19	3.39	0.28
100	180	0	90	38.79	143.82	121.56	65.11	60.71	12.84	43.79	39.32	2.63	14.93	0.83	0.028	12.86	3.15	0.24
100	160	0	90	36.98	142.76	120.41	65.29	61.04	12.94	43.47	38.25	2.42	15.83	0.83	0.027	9.49	2.79	0.29
100	140	0	90	35.00	143.67	121.13	65.75	61.79	13.13	43.17	38.72	2.46	15.77	0.83	0.027	9.62	2.73	0.28
100	120	0	90	38.41	142.69	120.35	66.31	61.92	13.18	42.79	37.98	2.65	14.33	0.83	0.027	8.41	2.56	0.31
100	100	0	90	35.59	139.61	117.33	65.13	61.30	13.08	41.86	36.45	2.16	16.86	0.83	0.025	10.01	2.42	0.24
100	80	0	90	36.32	136.57	115.16	64.24	60.03	12.80	40.61	35.93	2.37	15.16	0.83	0.026	9.28	2.41	0.26
100	60	0	90	33.22	131.40	110.61	61.31	57.44	12.25	38.53	35.43	2.17	16.34	0.83	0.024	9.46	2.35	0.25
100	40	0	90	32.32	123.75	104.09	56.41	53.60	11.43	35.99	34.16	2.01	16.99	0.83	0.023	9.71	2.23	0.23
100	20	0	90	26.23	113.40	95.12	51.71	49.57	10.60	33.12	30.72	1.71	17.99	0.83	0.020	10.18	2.02	0.20
100	0	0	90	28.32	106.18	90.06	48.46	45.18	9.67	30.37	30.64	1.60	19.10	0.84	0.020	9.82	2.04	0.21
120	0	0	90	24.85	101.77	85.60	47.22	44.37	9.49	29.81	27.60	1.56	17.71	0.83	0.019	9.09	1.85	0.20
120	20	0	90	27.87	111.78	94.00	51.39	48.79	10.43	32.62	30.36	1.83	16.59	0.83	0.021	9.10	1.99	0.22
120	40	0	90	29.24	121.72	102.64	56.08	52.83	11.29	35.40	33.49	1.97	16.97	0.83	0.023	11.57	2.25	0.19
120	60	0	90	36.68	130.41	110.12	60.55	56.51	12.06	38.02	35.89	2.03	17.66	0.83	0.025	9.70	2.38	0.25
120	80	0	90	35.11	135.78	114.31	62.83	59.32	12.67	40.06	36.40	2.21	16.47	0.83	0.025	7.89	2.42	0.31
120	100	0	90	33.18	138.98	116.85	63.60	60.58	12.94	41.38	37.03	1.96	18.91	0.83	0.025	9.98	2.45	0.25
120	120	0	90	42.18	142.29	120.37	65.71	60.84	12.96	42.35	39.10	2.53	15.47	0.83	0.027	8.71	2.71	0.31
120	140	0	90	35.39	141.74	119.56	64.61	60.70	12.90	42.62	38.43	2.39	16.11	0.83	0.027	10.49	2.71	0.26
120	160	0	90	40.91	141.49	119.69	65.25	60.33	12.79	42.98	38.18	2.62	14.57	0.83	0.027	9.34	2.81	0.30
120	180	0	90	35.78	142.10	120.11	64.30	59.93	12.70	43.15	39.02	2.60	14.99	0.83	0.027	10.06	3.07	0.30
120	200	0	90	37.92	142.57	120.35	63.44	59.90	12.70	43.41	39.26	2.54	15.44	0.83	0.028	11.66	3.35	0.29
120	220	0	90	38.16	142.99	120.88	64.32	59.70	12.66	43.50	39.79	2.58	15.40	0.83	0.028	11.45	3.65	0.32
120	240	0	90	37.05	143.37	121.04	63.78	59.90	12.69	43.75	39.72	2.47	16.11	0.83	0.028	12.01	3.78	0.31
120	260	0	90	38.84	147.00	124.32	63.57	60.13	12.72	44.41	42.46	2.66	15.96	0.84	0.029	13.98	4.08	0.29
120	280	0	90	39.25	146.85	124.56	65.48	60.57	12.83	45.11	41.18	2.86	14.41	0.83	0.029	12.28	4.06	0.33
120	300	0	90	36.61	148.03	125.39	65.34	60.81	12.90	45.50	41.71	2.66	15.65	0.84	0.029	12.12	4.03	0.33
120	320	0	90	39.54	147.02	124.61	65.33	60.49	12.83	45.58	40.94	2.82	14.52	0.83	0.029	11.93	3.84	0.32
120	340	0	90	37.49	144.30	122.18	64.49	59.80	12.69	45.28	39.22	2.79	14.05	0.83	0.028	11.99	3.56	0.30
120	360	0	90	38.27	144.13	122.00	63.71	59.39	12.63	44.98	39.76	2.75	14.45	0.83	0.029	11.28	3.43	0.30
120	380	0	90	36.34	145.55	123.23	62.20	58.98	12.54	44.63	41.94	2.46	17.04	0.84	0.028	11.32	3.19	0.28
120	400	0	90	34.19	144.22	122.37	62.04	57.95	12.32	44.05	42.22	2.45	17.22	0.84	0.027	10.00	3.00	0.30
120	420	0	90	36.13	141.23	120.00	61.32	57.15	12.16	43.35	40.73	2.52	16.16	0.83	0.027	9.26	2.77	0.30
120	440	0	90	38.93	136.91	116.36	61.30	56.35	11.98	42.71	37.84	2.50	15.11	0.83	0.026	8.05	2.57	0.32
120	460	0	90	37.30	135.36	114.50	58.95	55.56	11.82	42.05	37.75	2.60	14.52	0.83	0.026	8.38	2.55	0.30
120	480	0	90	32.64	135.26	114.38	57.22	54.61	11.65	41.19	39.46	2.27	17.35	0.84	0.025	10.32	2.73	0.26
120	500	0	90	30.20	130.40	110.51	56.17	53.00	11.31	39.72	37.68	2.21	17.07	0.83	0.025	10.52	2.58	0.24
120	520	0	90	31.08	121.34	102.99	53.91	49.99	10.65	37.49	33.86	2.35	14.43	0.83	0.023	8.74	2.31	0.26
120	540	0	90	27.62	113.02	95.97	48.80	45.93	9.80	34.59	32.50	2.17	15.00	0.83	0.022	8.75	2.17	0.25
120	560	0	90	28.00	102.35	87.13	44.51	41.36	8.81	31.29	29.70	1.99	14.89	0.83	0.020	8.79	1.98	0.23
120	580	0	90	24.41	91.65	78.02	39.51	36.80	7.85	27.96	26.88	1.72	15.64	0.83	0.018	9.02	1.76	0.19
120	600	0	90	19.86	79.58	67.46	34.78	32.58	6.97	24.66	22.35	1.45	15.43	0.83	0.015	7.97	1.43	0.18
120	620	0	90	16.14	66.62	56.14	29.50	27.93	5.99	21.35	17.34	1.15	15.12	0.83	0.012	8.82	1.11	0.13
120	640	0	90	15.22	55.28	46.80	25.65	23.29	5.00	18.11	13.88	1.08	12.80	0.83	0.010	7.93	0.92	0.12
120	660	0	90	13.30	46.68	39.71	20.74	19.05	4.08	15.02	12.62	1.01	12.50	0.83	0.009	7.40	0.84	0.11
120	680	0	90	10.19	36.27	30.60	16.18	15.20	3.27	12.23	8.84	0.77	11.47	0.82	0.007	6.63	0.61	0.09
120	700	0	90	7.26	27.64	23.28	12.65	11.76	2.53	9.71	6.17	0.63	9.78	0.82	0.005	6.50	0.45	0.07
140	700	0	90	6.87	27.55	23.10	12.58	11.87	2.56	9.64	6.04	0.53	11.36	0.82	0.005	6.67	0.44	0.07
140	680	0	90	9.75	35.80	30.18	16.10	15.16	3.27	12.09	8.56	0.76	11.27	0.82	0.007	6.58	0.59	0.09
140	660	0	90	12.75	45.41	38.48	20.49	18.84	4.06	14.81	11.76	0.95	12.40	0.83	0.009	7.96	0.81	0.10
140	640	0	90	15.44	54.25	45.84	24.50	22.86	4.92	17.83	13.55	1.14	11.93	0.82	0.010	6.54	0.90	0.14
140	620	0	90	18.85	65.48	55.35	29.12	27.31	5.86	21.03	17.14	1.35	12.70	0.83	0.012	7.56	1.14	0.15
140	600	0	90	18.97	77.32	65.50	34.05	31.83	6.82	24.12	21.37	1.37	15.65	0.83	0.015	8.06	1.41	0.18
140	580	0	90	24.73	89.01	75.74	38.92	36.00	7.70	27.29	25.72	1.71	15.06	0.83	0.018	8.71	1.71	0.20
140	560	0	90	25.49	99.64	84.64	43.14	40.26	8.61	30.53	28.84	1.79	16.10	0.84	0.019	9.41	1.96	0.21
140	540	0	90	28.20	109.34	92.51	47.16	44.55	9.52	33.59	31.20	1.93	16.14	0.84	0.020	9.53	2.15	0.23
