Cordonnées 				Energie	Flux de photons	Efficience YPF	UVA-BLEU :	BLEU élargi	BLEU strict	VERT	ROUGE CLAIR	ROUGE SOMBRE	RC/RS	PHI =	TETA =	ZETA =	RC	RS 
254	429	0	90	34.96	150.49	127.21	64.48	61.21	13.18	47.45	41.83	2.48	16.86	0.83	0.028	8.56	2.76	0.32
264	429	0	90	35.47	142.35	120.17	63.41	59.73	12.82	46.14	36.49	2.61	13.99	0.83	0.026	9.00	2.76	0.31
264	419	0	90	38.53	143.19	120.90	64.33	60.10	12.91	46.35	36.74	2.64	13.90	0.83	0.027	9.48	2.83	0.30
264	409	0	90	31.74	143.44	120.50	63.77	60.53	13.01	46.67	36.24	2.46	14.71	0.83	0.025	9.04	2.91	0.32
264	399	0	90	36.70	145.19	122.64	64.74	60.64	13.00	46.89	37.66	2.83	13.30	0.83	0.027	8.84	2.99	0.34
264	389	0	90	38.80	149.31	126.66	65.12	60.59	12.99	46.96	41.75	2.73	15.31	0.83	0.028	10.51	3.20	0.30
264	379	0	90	38.48	147.45	125.03	64.68	60.13	12.88	46.86	40.47	2.79	14.51	0.83	0.028	9.80	3.10	0.32
264	369	0	90	31.57	143.57	120.86	63.36	59.78	12.78	46.58	37.21	2.58	14.41	0.83	0.026	9.77	3.00	0.31
264	359	0	90	37.58	143.32	120.94	64.03	59.83	12.76	46.64	36.85	2.53	14.56	0.83	0.027	9.95	2.98	0.30
264	349	0	90	35.79	143.28	120.53	63.80	60.43	12.86	46.81	36.04	2.74	13.14	0.83	0.027	9.18	2.92	0.32
264	339	0	90	35.09	144.33	121.11	65.36	61.61	13.08	47.45	35.27	2.71	13.01	0.83	0.025	8.97	2.89	0.32
264	329	0	90	34.85	144.98	121.48	66.01	62.59	13.24	48.02	34.37	2.61	13.17	0.82	0.026	9.58	2.95	0.31
264	319	0	90	40.87	147.37	123.90	68.53	63.83	13.46	48.87	34.67	2.69	12.89	0.82	0.027	9.50	2.98	0.31
264	309	0	90	41.20	150.74	126.92	70.05	64.85	13.63	49.43	36.46	3.20	11.41	0.82	0.028	9.67	3.15	0.33
264	299	0	90	40.72	152.22	128.35	70.99	65.38	13.74	49.65	37.19	2.92	12.74	0.82	0.029	9.41	3.18	0.34
264	289	0	90	43.77	154.43	130.39	71.19	65.63	13.79	49.64	39.16	3.10	12.62	0.83	0.029	9.92	3.35	0.34
264	279	0	90	43.92	153.41	129.48	69.84	65.02	13.67	49.23	39.16	3.05	12.84	0.83	0.029	9.99	3.38	0.34
264	269	0	90	39.82	149.60	126.02	68.42	63.51	13.34	48.61	37.47	2.88	12.99	0.83	0.027	9.79	3.15	0.32
264	259	0	90	35.69	145.74	122.48	66.36	62.19	13.07	47.91	35.65	2.63	13.56	0.83	0.026	9.05	3.02	0.33
264	249	0	90	41.43	146.04	123.28	66.10	61.85	13.03	47.35	36.84	2.91	12.67	0.82	0.028	9.82	3.25	0.33
264	239	0	90	38.78	146.05	123.34	64.71	61.13	12.92	46.84	38.08	2.72	14.01	0.83	0.028	10.76	3.30	0.31
264	229	0	90	34.68	145.55	122.50	63.48	60.43	12.81	46.16	38.96	2.51	15.52	0.83	0.026	10.33	3.27	0.32
264	219	0	90	39.08	145.61	123.36	64.13	59.74	12.71	45.52	40.35	2.61	15.45	0.83	0.028	11.70	3.27	0.28
264	209	0	90	35.85	146.09	124.13	64.69	59.52	12.70	45.09	41.48	2.50	16.56	0.83	0.029	10.99	3.32	0.30
264	199	0	90	35.10	145.45	123.11	62.89	59.57	12.76	44.86	41.02	2.55	16.09	0.83	0.028	10.06	3.21	0.32
264	189	0	90	36.30	146.08	123.72	64.16	60.12	12.92	44.73	41.22	2.49	16.53	0.83	0.028	10.88	3.11	0.29
264	179	0	90	38.93	146.30	124.51	63.90	59.50	12.83	44.40	42.40	2.63	16.12	0.83	0.028	11.31	2.96	0.26
264	169	0	90	38.61	146.74	125.04	63.56	59.07	12.73	44.17	43.51	2.61	16.64	0.83	0.029	8.75	2.73	0.31
264	159	0	90	37.07	141.64	120.01	62.66	58.52	12.62	43.61	39.51	2.40	16.47	0.83	0.026	8.58	2.44	0.28
264	149	0	90	37.33	139.75	118.57	62.48	57.92	12.45	43.20	38.63	2.48	15.58	0.83	0.026	8.18	2.34	0.29
274	149	0	90	36.08	142.48	120.63	62.42	58.72	12.61	43.20	40.55	2.36	17.20	0.83	0.027	8.75	2.41	0.28
274	159	0	90	31.79	141.39	119.49	62.03	58.60	12.59	43.41	39.38	2.33	16.89	0.84	0.026	8.81	2.47	0.28
274	169	0	90	36.25	144.47	122.56	62.64	58.95	12.68	43.76	41.75	2.41	17.29	0.84	0.027	10.27	2.78	0.27
274	179	0	90	36.69	145.55	123.59	63.15	59.17	12.72	43.97	42.41	2.38	17.84	0.83	0.028	10.60	2.98	0.28
274	189	0	90	36.97	144.91	122.65	62.99	59.22	12.69	44.13	41.56	2.51	16.58	0.84	0.027	11.79	3.14	0.27
274	199	0	90	36.16	144.91	122.68	62.53	59.26	12.67	44.31	41.34	2.40	17.21	0.83	0.028	10.84	3.30	0.30
274	209	0	90	38.09	143.51	121.66	63.72	59.17	12.63	44.60	39.74	2.70	14.71	0.83	0.028	12.27	3.38	0.28
274	219	0	90	34.76	142.20	120.08	62.75	59.17	12.57	44.82	38.21	2.45	15.58	0.83	0.027	11.49	3.38	0.29
274	229	0	90	40.46	142.38	120.58	64.27	59.53	12.58	45.21	37.64	2.62	14.37	0.83	0.028	12.19	3.48	0.29
274	239	0	90	40.56	143.64	121.31	64.39	60.10	12.67	45.75	37.79	2.71	13.93	0.83	0.028	9.99	3.42	0.34
274	249	0	90	39.98	146.90	123.79	64.73	61.08	12.85	46.55	39.27	2.73	14.37	0.83	0.028	10.92	3.59	0.33
274	259	0	90	42.04	146.93	124.17	67.07	61.89	12.98	47.20	37.84	2.82	13.41	0.83	0.028	10.34	3.41	0.33
274	269	0	90	37.10	150.46	126.78	66.50	62.88	13.18	47.95	39.63	2.78	14.28	0.83	0.029	10.13	3.52	0.35
274	279	0	90	39.05	151.84	127.73	67.73	64.28	13.46	48.59	38.97	2.90	13.46	0.83	0.029	9.77	3.54	0.36
274	289	0	90	38.62	150.99	126.79	68.96	65.05	13.63	48.84	37.10	2.79	13.32	0.83	0.028	9.37	3.33	0.36
274	299	0	90	38.72	149.65	125.38	67.84	64.79	13.57	48.79	36.07	2.82	12.77	0.82	0.028	9.68	3.22	0.33
274	309	0	90	38.92	148.00	124.51	69.35	64.25	13.47	48.67	35.07	2.93	11.98	0.82	0.028	9.42	3.13	0.33
274	319	0	90	38.16	145.99	122.49	68.01	63.30	13.30	48.12	34.56	2.79	12.41	0.82	0.026	10.64	3.03	0.28
274	329	0	90	34.92	142.09	118.73	64.18	61.83	13.03	47.37	32.89	2.74	11.99	0.82	0.025	9.88	2.85	0.29
274	339	0	90	35.05	141.54	118.61	64.12	60.76	12.86	46.65	34.13	2.65	12.89	0.83	0.025	10.04	2.89	0.29
274	349	0	90	40.59	142.88	120.77	64.95	60.08	12.74	46.24	36.55	2.88	12.68	0.83	0.027	9.34	3.00	0.32
274	359	0	90	35.87	142.28	120.00	62.99	59.45	12.65	45.93	36.91	2.51	14.72	0.83	0.026	9.79	2.93	0.30
274	369	0	90	39.54	143.08	121.35	64.50	59.65	12.73	46.01	37.42	2.78	13.48	0.83	0.028	8.78	3.03	0.35
274	379	0	90	35.90	144.42	122.00	63.59	59.91	12.80	46.09	38.42	2.70	14.22	0.83	0.027	9.07	3.15	0.35
274	389	0	90	39.50	146.61	124.55	64.99	60.14	12.87	46.31	40.16	2.78	14.45	0.83	0.028	10.18	3.22	0.32
274	399	0	90	37.45	146.92	124.05	64.84	60.93	13.04	46.42	39.58	2.50	15.83	0.83	0.027	11.87	3.13	0.26
274	409	0	90	34.65	144.99	122.43	65.19	61.17	13.09	46.26	37.56	2.60	14.44	0.83	0.027	10.77	3.08	0.29
274	419	0	90	36.65	142.95	120.49	64.35	60.40	12.92	45.86	36.68	2.62	14.00	0.83	0.026	11.33	3.13	0.28
274	429	0	90	42.18	141.57	119.42	64.06	59.95	12.82	45.44	36.18	2.71	13.36	0.83	0.027	9.69	3.08	0.32
284	429	0	90	33.98	145.14	122.13	65.88	61.97	13.25	45.69	37.49	2.58	14.54	0.83	0.028	11.43	3.49	0.31
284	419	0	90	37.62	145.22	122.12	65.71	62.12	13.28	46.02	37.08	2.52	14.73	0.83	0.027	11.48	3.22	0.28
284	409	0	90	35.84	147.67	124.61	65.93	61.97	13.25	46.06	39.64	2.41	16.46	0.83	0.027	11.03	3.24	0.29
284	399	0	90	38.39	148.82	126.11	65.68	61.40	13.12	46.11	41.31	2.62	15.79	0.83	0.029	10.70	3.34	0.31
284	389	0	90	33.22	145.93	122.73	63.43	60.85	13.01	45.82	39.26	2.37	16.59	0.83	0.026	12.36	3.30	0.27
284	379	0	90	36.02	144.47	122.09	64.90	60.58	12.91	45.95	37.94	2.91	13.03	0.83	0.028	10.60	3.32	0.31
284	369	0	90	37.52	142.51	120.07	63.78	60.02	12.78	45.81	36.68	2.57	14.25	0.83	0.027	10.99	3.20	0.29
284	359	0	90	36.34	141.84	119.66	63.75	59.81	12.70	45.69	36.34	2.43	14.97	0.83	0.026	10.05	3.05	0.30
284	349	0	90	36.68	141.25	119.21	65.09	60.15	12.73	45.80	35.30	2.56	13.79	0.83	0.026	9.24	2.97	0.32
284	339	0	90	37.79	140.29	117.82	64.81	60.79	12.84	46.13	33.38	2.65	12.57	0.82	0.025	9.52	2.93	0.31
284	329	0	90	38.51	144.06	121.18	66.13	61.73	12.99	46.89	35.43	2.80	12.65	0.82	0.027	10.67	3.10	0.29
284	319	0	90	42.86	150.13	126.94	69.08	63.30	13.27	47.73	39.10	2.86	13.69	0.83	0.029	9.35	3.37	0.36
284	309	0	90	39.62	152.03	128.04	69.03	64.61	13.53	48.18	39.24	2.90	13.54	0.83	0.028	10.76	3.47	0.32
284	299	0	90	41.56	153.58	129.43	69.44	65.03	13.60	48.37	40.17	2.68	14.99	0.83	0.029	11.26	3.68	0.33
284	289	0	90	43.08	154.31	130.26	69.38	65.00	13.59	48.54	40.77	2.98	13.68	0.83	0.030	11.18	3.79	0.34
284	279	0	90	37.16	153.02	128.97	69.09	64.66	13.51	48.28	40.08	2.66	15.09	0.83	0.029	11.58	3.83	0.33
284	269	0	90	38.11	153.80	129.70	67.74	63.84	13.37	47.74	42.22	2.60	16.21	0.83	0.029	13.07	4.08	0.31
284	259	0	90	40.81	151.52	127.94	65.43	62.13	13.01	46.93	42.46	2.69	15.80	0.84	0.029	12.75	4.10	0.32
284	249	0	90	35.80	148.03	125.22	64.72	60.60	12.71	46.03	41.41	2.36	17.58	0.84	0.028	11.98	3.96	0.33
284	239	0	90	39.87	145.23	123.00	65.20	60.24	12.67	45.50	39.49	2.85	13.87	0.83	0.029	11.30	3.66	0.32
284	229	0	90	40.24	141.97	120.10	64.91	59.70	12.61	44.83	37.44	2.67	14.02	0.83	0.027	11.70	3.49	0.30
284	219	0	90	35.99	143.77	121.27	62.60	59.17	12.52	44.50	40.10	2.34	17.17	0.84	0.027	12.33	3.71	0.30
284	209	0	90	38.67	145.78	123.82	64.05	59.42	12.62	44.38	41.98	2.90	14.49	0.83	0.029	11.74	3.78	0.32
284	199	0	90	39.16	145.53	123.36	64.42	59.89	12.78	44.33	41.31	2.38	17.39	0.83	0.028	12.28	3.30	0.27
284	189	0	90	37.79	145.48	123.88	64.41	59.30	12.67	44.04	42.14	2.46	17.11	0.83	0.029	10.63	3.09	0.29
284	179	0	90	36.59	145.05	123.13	63.15	59.30	12.71	43.78	41.98	2.43	17.29	0.84	0.028	10.89	2.93	0.27
284	169	0	90	35.57	144.28	122.41	62.73	59.09	12.65	43.61	41.58	2.52	16.53	0.83	0.028	10.11	2.83	0.28
284	159	0	90	37.46	142.64	121.10	63.12	58.85	12.62	43.29	40.50	2.34	17.34	0.83	0.027	9.17	2.53	0.28
284	149	0	90	33.82	145.24	123.02	62.14	59.40	12.75	43.27	42.58	2.05	20.73	0.84	0.027	8.56	2.48	0.29
294	149	0	90	35.94	146.46	124.49	65.95	60.65	13.01	43.85	41.95	2.60	16.12	0.83	0.028	8.51	2.52	0.30
294	159	0	90	36.39	143.92	121.70	64.23	60.32	12.92	43.74	39.85	2.29	17.39	0.83	0.026	8.29	2.55	0.31
294	169	0	90	34.65	143.70	121.37	63.22	59.83	12.81	43.76	40.10	2.37	16.95	0.83	0.027	10.31	2.81	0.27
294	179	0	90	38.25	143.53	121.60	64.22	59.92	12.82	43.87	39.75	2.43	16.33	0.83	0.028	9.42	2.89	0.31
294	189	0	90	39.84	144.22	121.96	64.49	60.41	12.91	44.02	39.79	2.54	15.65	0.83	0.027	8.98	2.94	0.33
294	199	0	90	37.87	147.63	125.30	65.08	60.50	12.88	44.34	42.79	2.34	18.29	0.84	0.029	13.18	3.54	0.27
294	209	0	90	35.92	147.77	125.54	65.16	60.21	12.76	44.53	43.02	2.67	16.11	0.83	0.030	13.47	3.90	0.29
294	219	0	90	36.56	146.32	124.18	64.86	60.10	12.71	44.58	41.64	2.49	16.72	0.83	0.029	14.07	3.89	0.28
294	229	0	90	36.47	146.13	123.36	63.80	60.26	12.72	44.69	41.18	2.46	16.75	0.84	0.028	13.28	3.92	0.29
294	239	0	90	38.47	146.67	123.78	64.43	60.89	12.78	45.11	40.67	2.74	14.83	0.83	0.029	13.36	4.03	0.30
294	249	0	90	37.06	151.41	128.16	65.53	61.75	12.94	45.80	43.85	2.56	17.10	0.84	0.030	15.04	4.44	0.29
294	259	0	90	41.00	154.98	131.45	68.92	63.67	13.29	46.82	44.48	2.82	15.79	0.84	0.031	13.38	4.54	0.34
294	269	0	90	41.01	154.20	129.94	69.74	65.48	13.67	47.70	41.01	2.80	14.63	0.83	0.030	13.29	4.23	0.32
294	279	0	90	43.79	156.60	131.88	70.45	66.28	13.84	48.32	42.00	3.03	13.88	0.83	0.031	12.56	4.27	0.34
294	289	0	90	40.89	155.56	130.97	70.21	65.88	13.75	48.43	41.24	2.79	14.79	0.83	0.030	11.50	4.17	0.36
294	299	0	90	44.03	160.34	135.78	70.14	65.58	13.70	48.40	46.36	2.83	16.37	0.84	0.031	12.91	4.32	0.33
294	309	0	90	38.33	157.24	132.55	68.60	65.24	13.65	48.10	43.90	2.67	16.44	0.83	0.030	12.53	3.89	0.31
294	319	0	90	40.54	154.15	130.45	69.41	64.45	13.51	47.42	42.28	2.68	15.77	0.83	0.029	11.33	3.65	0.32
294	329	0	90	37.54	147.67	124.08	65.98	62.79	13.19	46.76	38.11	2.65	14.39	0.83	0.027	10.89	3.42	0.31
294	339	0	90	35.55	142.57	119.76	65.25	61.58	12.97	46.05	34.94	2.66	13.13	0.83	0.026	10.40	3.19	0.31
294	349	0	90	31.93	142.10	119.01	64.06	61.04	12.90	45.73	35.34	2.31	15.33	0.83	0.025	10.74	3.01	0.28
294	359	0	90	37.42	143.17	120.40	64.40	60.84	12.87	45.63	36.69	2.44	15.05	0.83	0.026	10.43	3.22	0.31
294	369	0	90	39.63	146.22	123.70	66.46	61.40	13.03	45.93	38.89	2.76	14.08	0.83	0.029	11.18	3.48	0.31
294	379	0	90	41.87	147.49	124.39	66.39	62.41	13.26	46.10	38.97	2.60	15.00	0.83	0.028	10.70	3.57	0.33
294	389	0	90	41.49	150.14	127.30	67.47	62.72	13.38	46.15	41.28	2.89	14.28	0.83	0.030	10.84	3.51	0.32
294	399	0	90	38.65	149.52	126.48	66.82	62.46	13.32	46.05	41.02	2.57	15.95	0.83	0.029	10.40	3.38	0.33
294	409	0	90	38.37	149.29	126.23	67.92	63.06	13.44	46.13	40.10	2.62	15.28	0.83	0.028	9.97	3.35	0.34
294	419	0	90	35.38	150.75	127.18	67.69	63.74	13.63	46.06	40.95	2.62	15.61	0.83	0.029	12.69	3.57	0.28
294	429	0	90	40.44	149.57	126.51	68.65	63.71	13.61	45.83	40.03	2.79	14.36	0.83	0.029	11.20	3.75	0.33
